SampleID	Group	Distance_to_Centroid	PCoA1	PCoA2	PCoA3	PCoA4	PCoA5	PCoA6	PCoA7	PCoA8	PCoA9	PCoA10	PCoA11	PCoA12	PCoA13	PCoA14	PCoA15	PCoA16	PCoA17	PCoA18	PCoA19	PCoA20	PCoA21	PCoA22	PCoA23	PCoA24	PCoA25	PCoA26	PCoA27	PCoA28	PCoA29	PCoA30	PCoA31
94	Short	0	-0.0241341842706013	-0.0451891402741214	0.0010881097364379	0.00350449029809451	-0.0101148614884339	0.00926793427552602	-0.00121708079887852	-0.00242950492409133	0.013860138920291	0.00433703568444797	0.00233416891612656	0.00827454692988883	0.000161664210055075	0.00421399950269697	0.000191103904166427	0.00173599400765461	-0.000592675840382891	0.00130671437422392	-0.00278912744160784	0.00358047711611837	-0.000738821073361187	0.00156075948256895	0.00725353545237256	-0.00554203656316819	-0.00246279761520468	-0.00457245340379226	-0.0149031496618303	-0.0124481827558278	0.00223476075756747	-0.0420867039669433	0.00291415089018285
36	Long	0	0.00192144864111727	0.0162352777962812	-0.0202322555673161	0.0033985559605192	0.00641575802603406	0.0106021919475112	0.00629034320908111	0.0155493159399994	0.00807933051841006	-0.0199725148021863	-0.0109382387390911	-0.00434719762211966	0.000105351870046409	0.00426643328333937	1.2340267408996e-05	-0.000629294933521228	0.000199730178316229	0.000283827901550299	0.000249337006338835	0.00235802825962742	-0.00247394721207958	-0.00171378657442095	0.000858190760768082	-0.00243136553608151	0.00196685207775915	-0.000556838992909094	-0.0173477245378765	0.0132853201321686	0.00264926968834123	0.0136612641912553	0.0427989848218157
96	Medium	0.0247690023349228	-0.0152134949938948	-0.0185312209952619	-4.12778271634695e-05	-0.00452278152846221	0.00313484928672814	0.00746067918923053	-0.0101410849686471	-6.00553280279236e-05	-0.00457844582777788	0.000855033795776288	-0.00055362659531433	0.0036864169331792	-0.00856254243408842	-0.00290365675669667	-0.00351101966906473	-0.00559296949744553	0.00110366778417215	-0.0015861392982483	-0.00047021277699793	0.00498315993054997	-0.00890277958093642	0.00339478632430617	0.00249671937757858	-0.0023100619572733	-0.000930060099400801	-0.0105904527340043	0.00507181547929584	0.0059981256001222	-0.00176220548162304	-0.015980305914176	0.012982747164385
113	Long	0.0249333233780909	-0.0100287740980285	0.005113867558187	0.00969433450032384	-0.00272047796438045	-0.00179564294811107	-0.0151263772309519	-0.0155295502494096	0.0100890747082931	0.00575821624531131	0.00592502823130984	-0.0130530102674364	-0.00594466679555314	-0.00712341139557027	-0.00428877011570747	-0.00302385557254573	0.000161430558174025	-0.000439760461609882	0.00164736159297374	-0.00172591199720285	0.000510912174033896	0.000534941077608334	-0.00253195509705296	-0.00504103614768292	-0.00459713956875066	-0.0022798470649504	-0.00358906197322203	0.0131278702617118	-0.0103127296520565	0.0112399055949095	0.0155863566896529	0.0140870437134423
39	Long	0.0648197252674554	0.0505265244943771	-0.0208170601868881	0.0142437474726512	-0.00987052478702249	0.0150746140630959	-0.0218272295247247	0.000915658915291637	-0.0143627109244557	-0.00944454863629086	-0.00873502805063297	-0.000871624134240847	0.00226742329266268	-0.00104295661666626	-0.00105777943584272	-0.000361028712057955	0.000131330781652341	-0.000111376657555744	-9.80975474553452e-05	-0.00014043158961914	-0.00165513421632152	0.00143143557392217	-0.00446034716292219	0.00547025552165296	0.00324290197129671	-0.00971484855241182	-0.0161718118857487	-0.0233716985247353	-0.0082283964764321	0.000845982798105571	0.0297091817976268	0.0034780304676306
99	Short	0.0569253137162594	-0.0838765138595915	0.0164733062602525	0.0195989753142591	-0.0200418954771858	-0.00375487653429111	0.00469535823432103	0.0193930252783869	0.00134548124459578	0.00477360295971619	0.00466837317066185	-0.00447697350035477	0.0005272384103362	0.00172489325725409	-0.00227169281324694	-0.0033271687640595	-0.000249905445668321	8.17365278167598e-05	-0.000116807682462989	-0.000311094893248367	0.0038064754238588	0.00110437775048258	-0.00269250030074773	-0.00628291931677397	-0.00164467234389441	-0.0193562949811484	0.00442610173173472	-0.0054339573860904	0.00871802035520845	-0.0256519178937547	0.00828184372259948	-0.0521612506682137
40	Short	0	0.0155934948759529	0.00860113446098839	-0.00794459417935073	-0.00277155194835826	0.0115676071266394	-0.00873088496050745	-0.00263795812912655	-0.0070567244739061	-0.00205231740007387	0.0116280780941635	0.00733906277452692	-0.000491679737310464	0.00135706107994554	0.00519355803711614	-0.00286738679805449	-0.000240324536001108	0.00193518790086873	0.00155605241059771	0.00316553097914891	0.00587852207359712	0.000689760062970375	0.00379644138200449	-0.00296815693172844	-0.000214191912043211	0.000408694367436808	0.00864870681388952	-0.00598480928891961	0.0109648982118993	-0.00122874306034256	0.00979983198112565	0.0417527938729514
100	Medium	0.0448116931187731	-0.0310255662774395	-0.00683123242416775	-0.0220917011324455	-0.0186808334888376	-0.00934489018646849	-0.0115042948065309	-0.00921992158794118	0.00579218403320949	0.0134531118904816	-0.00484863544974906	0.00347512468097243	0.000202559210547136	0.00247349158793856	-0.00482102785537877	-0.00105500831283123	0.00143192305380689	0.000208502819049517	-0.000730115600215606	0.00153208626140068	0.00207551043488177	0.00160563032213609	-0.00285076347628164	0.0101538347794973	0.0218160498045972	-0.000572288837412461	0.0110362419917289	0.00445551994165302	-0.0132131579582002	-0.00946381780378302	-0.00831304432149014	0.0118511322566199
115	Short	0.0531449576692224	0.0357701309374935	-0.0122804312010585	0.0159343530762818	0.0112018899581948	0.000478750777420037	-0.00701883100560035	-0.00379819392284853	0.0196003343584294	-0.0107462566794246	0.00261122663743815	-0.00456627859064888	0.000463326898508942	0.00781426378377064	0.00387652546481636	0.00139299924735326	0.000849068040342047	-0.000195544343468664	-0.000652110793846697	0.000113150812196298	0.000819780826934283	0.000545055692914371	0.013150247829972	0.012157403128502	-0.00470584704143319	-0.0141373700919215	0.00572091065727667	0.00799232857253077	-0.00141150792768447	-0.00494664031788008	0.0125217367290367	-0.000856443719197219
41	Medium	0	0.012609587292762	0.0102421313090925	-0.0124942632767685	-0.00298102186076968	0.0111597242977483	-0.00734981840683551	-9.96430892867065e-05	-0.00384818050574443	0.000373079481787382	0.00661853847631164	0.0073784167555579	-0.00364547830420921	-0.00249257018040969	0.00356093030886072	-0.00296036389563356	0.00202247161301068	-0.00230680642776126	-0.0015544545086912	-0.00366421789051753	0.00254380929700994	-0.000258514491635753	5.86646946294361e-05	-0.00512086876451457	-0.00234407869128607	0.00239232401166437	0.00978517594746662	-0.00297077496141783	0.0133622766155791	-0.00158296599781898	0.00903509093369969	0.0439694320611229
